1|Уровень |212|34020|165|155||norow|Уровни алюминиевые| тип "Рельс" (скелетные)|2 глазка плюс один поворотный.||/img/pic/instr/small/URIVENJ RELS.jpg|/img/pic/instr/big/URIVENJ RELS.jpg
#1|Рулетка BLACK 3.0&nbsp;м&nbsp;х&nbsp;16&nbsp;мм                  |72|31013   | 75,00| 69,00| 65,00| |Рулетки| BLACK, полностью обрезиненный корпус|||/img/pic/instr/small/Ruletka BLACK 5 M.jpg|/img/pic/instr/big/Ruletka BLACK 5 M.jpg
#0|Рулетка BLACK 5.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм                  |72|31014   |135,00|125,00|115,00|
#0|Рулетка BLACK 7.5&nbsp;м&nbsp;х&nbsp;25&nbsp;мм                  |72|31015   |165,00|155,00|148,00|
#1|Рулетка 5.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм                        |72|*31088  | 95,00| 88,00| 82,00||| CONTINUOUS FIXATION <span class=art>арт. 31088</span>|Обрезиненный корпус, два фиксатора ленты, зажим для ремня, класс точности: 2.||/img/pic/instr/small/Ruletka CONTINUOUS FIXATION.jpg|/img/pic/instr/big/Ruletka CONTINUOUS FIXATION.jpg
#1|Рулетка 5.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм                       |72|        | 99,00| 92,00|      ||| EKTO   <span class=art>арт.      </span>|</span></p><UL><LI>стальная полностью<LI>обрезиненный корпус<LI>стопорная кнопка</UL><p><span class="addt">||/img/pic/instr/small/RULRTKA EKTO 5 M.jpg|/img/pic/instr/big/RULRTKA EKTO 5 M.jpg
#1|Рулетка 7.5&nbsp;м&nbsp;х&nbsp;24&nbsp;мм                       |72|        | 89,00| 79,00|      ||| CLASSIC, пластиковый корпус|||/img/pic/instr/small/jpg|/img/pic/instr/big/jpg

#########################
1|Рулетка ПЛАТИНУМ 5.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм               |341|32512   |144,00||Рулетки| ПЛАТИНУМ (БАРС)|</span></p><UL><LI>утолщенное полотно<LI>двухкомпонентный корпус<LI>автоматическая фиксация</UL><p><span class="addt">||/img/pic/instr/small/Ruletka BARS.jpg|/img/pic/instr/big/Ruletka BARS.jpg
0|Рулетка ПЛАТИНУМ 5.0&nbsp;м&nbsp;х&nbsp;25&nbsp;мм               |341|32513   |166,00
1|Рулетка SCHLAGFEST 3.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм             |341|31111   |188,00||Рулетки| SCHLAGFEST (GROSS)|</span></p><UL><LI>магнитный обрезиненный зацеп<LI>двухсторонняя шкала<LI>нейлоновое покрытие полотна</UL><p><span class="addt">||/img/pic/instr/small/RULETKA GROSS.jpg|/img/pic/instr/big/RULETKA GROSS.jpg
0|Рулетка SCHLAGFEST 5.0&nbsp;м&nbsp;х&nbsp;25&nbsp;мм             |341|31113   |244,00|norow
1|Рулетка RUBBER 3.0&nbsp;м&nbsp;х&nbsp;16&nbsp;мм                 |341|31003   | 55,00||Рулетки| RUBBER|</span></p><UL><LI>обрезиненный корпус<LI>3 фиксатора ленты<LI>зажим для ремня</UL><p><span class="addt">||/img/pic/instr/small/Ruletka RUBBER 5 M.jpg|/img/pic/instr/big/Ruletka RUBBER 5 M.jpg
#0|Рулетка RUBBER 5.0&nbsp;м&nbsp;х&nbsp;19&nbsp;мм                 |341|*31002  | 75,00|
0|Рулетка RUBBER 7.5&nbsp;м&nbsp;х&nbsp;25&nbsp;мм                 |341|31001   |110,00|
1|Рулетка 10.0&nbsp;м&nbsp;х&nbsp;32&nbsp;мм                       |341|31000   |277,00||| STATUS MAGNET 3 FIXATIONS <span class=art>арт. 31000</span>|Обрезиненный ударопрочный корпус, обрезиненный фиксатор ленты, три типа фиксации ленты, увеличенный зацеп с магнитом, класс точности: 2.||/img/pic/instr/small/Ruletka STATUS MAGNET 3 FIXATIONS.jpg|/img/pic/instr/big/Ruletka STATUS MAGNET 3 FIXATIONS.jpg
#1|Рулетка ELASTICA &nbsp;&nbsp;3.0&nbsp;м&nbsp;х&nbsp;16&nbsp;мм   |341|*31311  | 25,00|norow|Рулетки| ELASTICA, обрезиненный корпус (Стандарт)|||/img/pic/instr/small/Ruletka ELASTICA.jpg|/img/pic/instr/big/Ruletka ELASTICA.jpg
#0|Рулетка ELASTICA &nbsp;&nbsp;5.0&nbsp;м&nbsp;х&nbsp;18&nbsp;мм   |341|*31312  | 49,00
#0|Рулетка ELASTICA &nbsp;&nbsp;7.5&nbsp;м&nbsp;х&nbsp;24&nbsp;мм   |341|*31313  | 58,00
#0|Рулетка ELASTICA 10.0&nbsp;м&nbsp;х&nbsp;25&nbsp;мм              |341|*31314  | 89,00

# 76|Угольники строительные Линейки
#1|Угольник металлический SPARTA 300&nbsp;мм|76|323675|255,00|235|225||Угольник строительный металлический комбинированный| SPARTA <span class=art>арт. 323675</span>|</span></p><UL><LI>Полотно угольника имеет двухстороннюю разметку.<LI>Комбинированная конструкция позволяет проводить измерения разных углов.<LI>Оснащен пузырьковым уровнем.</UL><p><span class="addt">||/img/pic/instr/small/323675.jpg|/img/pic/instr/big/jpg
#0|Угольник цельнометаллический 600&nbsp;мм|76|32371|210,00|195||norow
1|Угольник металлический SPARTA 300&nbsp;мм|76|323445| 95| 91| 88|||Угольники строительные металлические| SPARTA|||/img/pic/instr/small/UGOLNIK STROITELNY.jpg|/img/pic/instr/big/UGOLNIK STROITELNY.jpg
0|Угольник металлический SPARTA 500&nbsp;мм|76|323525|145|140|135|
1|Угольник цельнометаллический 300&nbsp;мм |76|UM300 |155|150|145|||Угольники цельнометаллические| MATRIX|||/img/pic/instr/small/UGOLNIK CELNOMETALLICHESKY.jpg|/img/pic/instr/big/UGOLNIK CELNOMETALLICHESKY.jpg
0|Угольник цельнометаллический 600&nbsp;мм |76|UM600 |298|288|280|
1|Линейка &nbsp;&nbsp;150&nbsp;мм          |76|30560 | 33| 30| 28|||Линейки измерительные| металлические|</span></p><UL><LI>Измерительные линейки изготовлены из инструментальной легированной стали.<LI>Метрическая шкала выполнена методом травления.<LI>Цена деления – 1 мм.</UL><p><span class="addt">||/img/pic/instr/small/rulers.jpg|/img/pic/instr/big/jpg
0|Линейка &nbsp;&nbsp;300&nbsp;мм          |76|30561 | 59| 54| 50||
0|Линейка &nbsp;&nbsp;500&nbsp;мм          |76|30562 | 99| 95| 90||
0|Линейка 1000&nbsp;мм                     |76|305105|220|210|200||

# 244|Штангенциркули
1|Штангенциркуль 150 мм         |244|316315|525|505|490|||Штангенциркуль металлический 150&nbsp;мм / 0.02&nbsp;мм, с глубиномером,  в боксе| MATRIX <span class=art>арт. 316315</span>|</span></p><UL><LI>длина 150&nbsp;мм<LI>цена&nbsp;деления&nbsp;0.02&nbsp;мм<LI>класс точности 2</UL><p><span class="addt">||/img/pic/instr/small/316315.png|/img/pic/instr/big/jpg
1|Штангенциркуль ШЦ-125, 125 мм |244|SH125 |385|365|355|||Штангенциркули металлические 0.1&nbsp;мм| (Россия)|</span></p><UL><LI>цена деления 0.1 мм<LI>класс точности 2</UL><p><span class="addt">||/img/pic/instr/small/SCHTANGENCIRKUL.jpg|/img/pic/instr/big/SCHTANGENCIRKUL.jpg
0|Штангенциркуль ШЦ-150, 150 мм |244|SH150 |495|465|455|
